county_id,rentindex
05974,6.98513126373291
05978,5.943392276763916
06411,11.8826265335083
06412,17.956010818481445
06413,10.833006858825684
06414,10.909327507019043
06431,10.135482788085938
06432,8.967009544372559
06433,9.230904579162598
06434,12.986380577087402
06435,10.281698226928711
06436,11.447507858276367
06437,7.444351673126221
06438,10.132476806640625
06439,8.460424423217773
06440,8.93465805053711
06531,10.554107666015625
06532,7.398813247680664
06533,8.039203643798828
06534,10.362780570983887
06535,7.59298849105835
06611,8.146666526794434
06631,9.2707061767578125
06632,9.101173400878906
06633,8.047300338745117
06634,4.828739166259766
06635,5.753559589385986
06636,5.5766777992248535
07111,9.02244758605957
07131,8.741243362426758
07132,5.973173141479492
07133,8.882630348205566
07134,5.29217004776001
07135,6.4127373695373535
07137,6.364555358886719
07138,6.694278717041016
07140,5.803512096405029
07141,5.116290092468262
07143,7.750343322753906
07211,9.350600242614746
07231,8.52182388305664
07232,8.612471580505371
07233,7.144598007202148
07235,7.7594990730285645
07311,7.666096210479736
07312,7.310568332672119
07313,8.982229232788086
07314,8.530312538146973
07315,12.19003963470459
07316,8.101788520812988
07317,5.016781330108643
07318,9.2023344039917
07319,7.922976970672607
07320,6.187484264373779
07331,7.883644104003906
07332,8.454570770263672
07333,7.580458641052246
07334,7.5998854637146
07335,6.716928958892822
07336,4.995509624481201
07337,8.766780853271484
07338,8.42171573638916
07339,9.747977256774902
07340,5.613920211791992
08111,17.572059631347656
08115,13.567305564880371
08116,11.664531707763672
08117,9.568944931030273
08118,12.643921852111816
08119,10.965761184692383
08121,11.2868070602417
08125,12.400078773498535
08126,11.592691421508789
08127,11.339224815368652
08128,6.5806756019592285
08135,8.438054084777832
08136,9.827024459838867
08211,9.46418571472168
08212,10.859108924865723
08215,8.675987243652344
08216,9.123762130737305
08221,13.62643814086914
08222,10.461197853088379
08225,8.113874435424805
08226,9.677238464355469
08231,8.62842845916748
08235,8.639888763427734
08236,8.135284423828125
08237,7.767130374908447
08311,13.561135292053223
08315,12.654525756835938
08316,10.0177640914917
08317,9.305291175842285
08325,8.03951644897461
08326,8.685688018798828
08327,8.886981964111328
08335,7.722504138946533
08336,12.303211212158203
08337,8.089788436889648
08415,11.324193000793457
08416,14.523189544677734
08417,9.248933792114258
08421,10.217938423156738
08425,10.39336109161377
08426,9.209842681884766
08435,9.937540054321289
08436,11.514815330505371
08437,6.557572364807129
09161,12.031249046325684
09162,23.821596145629883
09163,11.055021286010742
09171,6.984767913818359
09172,9.753958702087402
09173,11.898655891418457
09174,13.895133018493652
09175,14.05020523071289
09176,13.224390983581543
09177,12.802902221679688
09178,12.470938682556152
09179,14.21771240234375
09180,10.204737663269043
09181,10.142176628112793
09182,10.163518905639648
09183,7.14453125
09184,15.444621086120605
09185,10.129938125610352
09186,9.673151016235352
09187,11.029260635375977
09188,13.892687797546387
09189,10.314684867858887
09190,10.555849075317383
09261,10.273344993591309
09262,9.48200511932373
09263,7.9026079177856445
09271,9.129984855651855
09272,6.227504253387451
09273,8.730975151062012
09274,9.532194137573242
09275,8.534018516540527
09276,7.346804141998291
09277,7.480600833892822
09278,7.7857747077941895
09279,8.354790687561035
09361,7.757874965667725
09362,11.039155006408691
09363,7.124641418457031
09371,7.027350902557373
09372,8.041738510131836
09373,8.817272186279297
09374,6.657994747161865
09375,10.596891403198242
09376,7.642942905426025
09377,5.254061698913574
09461,9.908602714538574
09462,8.991768836975098
09463,7.518360137939453
09464,5.877285003662109
09471,9.213102340698242
09472,9.55852222442627
09473,6.492586135864258
09474,9.201605796813965
09475,4.354406356811523
09476,6.634179592132568
09477,6.5197014808654785
09478,6.072272777557373
09479,5.646936416625977
09561,7.994331359863281
09562,11.657581329345703
09563,10.400593757629395
09564,11.041123390197754
09565,8.424527168273926
09571,8.87034797668457
09572,10.30128288269043
09573,9.094566345214844
09574,8.631138801574707
09575,7.951946258544922
09576,8.321385383605957
09577,7.530307769775391
09661,9.606884956359863
09662,8.09908676147461
09663,10.764514923095703
09671,8.528288841247559
09672,6.994837760925293
09673,7.960522174835205
09674,7.419633388519287
09675,6.777148723602295
09676,7.603111267089844
09677,7.067656517028809
09678,8.185888290405273
09679,12.298667907714844
09761,10.945329666137695
09762,7.651180267333984
09763,9.28322982788086
09764,8.8048858642578125
09771,10.535759925842285
09772,9.883447647094727
09773,8.0905179977417
09774,8.530953407287598
09775,9.098541259765625
09776,7.794177055358887
09777,8.098713874816895
09778,8.840417861938477
09779,8.132364273071289
09780,8.37313461303711
10041,7.944057464599609
10042,6.202492713928223
10043,6.396906852722168
10044,7.965317726135254
10045,7.220997333526611
10046,7.209957122802734
11000,18.85009002685547
12051,5.70008659362793
12052,6.440757751464844
12053,5.734486103057861
12054,10.984245300292969
12060,8.303430557250977
12061,10.612602233886719
12062,5.195982933044434
12063,10.19884967803955
12064,8.214757919311523
12065,10.123738288879395
12066,6.037103652954102
12067,6.327188968658447
12068,8.222440719604492
12069,10.22026252746582
12070,6.1733479499816895
12071,3.283916711807251
12072,8.949899673461914
12073,6.818968772888184
13003,9.037859916687012
13004,7.108524322509766
13071,5.751696586608887
13072,6.068614959716797
13073,6.410567760467529
13074,7.1706671714782715
13075,6.2225117683410645
13076,6.20535135269165
14511,5.182310104370117
14521,5.431028366088867
14522,4.728474140167236
14523,4.401669979095459
14524,5.466373443603516
14612,8.984707832336426
14625,5.588785648345947
14626,4.733913898468018
14627,5.720737457275391
14628,6.118261337280273
14713,9.101841926574707
14729,5.090766429901123
14730,5.4062724113464355
15001,5.851600170135498
15002,6.72358512878418
15003,6.505660057067871
15081,5.658351421356201
15082,6.368324279785156
15083,5.42337703704834
15084,5.581124305725098
15085,4.147923946380615
15086,5.400418758392334
15087,5.2104058265686035
15088,5.622774124145508
15089,4.650851726531982
15090,5.335396766662598
15091,5.722604274749756
16051,7.420816898345947
16052,5.132814884185791
16053,9.0227508544921875
16054,6.251252174377441
16055,7.290323734283447
16056,5.751518726348877
16061,5.6289873123168945
16062,5.885500907897949
16063,6.995964527130127
16064,5.565267086029053
16065,5.341035842895508
16066,5.572171688079834
16067,6.074679374694824
16068,5.951018810272217
16069,6.692790508270264
16070,8.553641319274902
16071,6.396642208099365
16072,5.824399948120117
16073,6.702193260192871
16074,5.82381010055542
16075,5.971774578094482
16076,4.550586223602295
16077,5.021131992340088
